id	NA18855_Strain	NA19160_Strain	NA18856_Strain
ENSG00000131759	4.50218014649711	4.48145622583706	4.7759284321557
ENSG00000141753	7.16817503965428	7.0587586808515	8.30955218549173
ENSG00000073584	2.92752286987398	2.72394955292927	2.51312425790226
ENSG00000186395	4.8476522174371	5.21136531424076	4.94129119269351
ENSG00000167920	2.75509279662579	2.94856434003431	3.03007824144527
ENSG00000171345	5.62557836087882	3.47492428114475	5.57177342085417
ENSG00000128422	3.82549844878585	2.43642152912366	3.65340314514785
ENSG00000173812	8.13038062318863	8.22330783328794	8.84169731519552
ENSG00000173801	6.63938565968465	5.97650528499747	7.08653231305093
ENSG00000141696	8.49547035285794	7.53298970434821	7.26466167985385
ENSG00000141756	10.9727806195304	10.1731985519979	10.3455264945644
ENSG00000141698	4.8937633050441	4.72041086140067	4.0467958986034
ENSG00000259623	2.46096950818299	2.19615137926177	2.96162651476749
ENSG00000131473	9.59117436576619	9.90093672182202	8.91432682413871
ENSG00000173786	6.18797975395753	5.97483278223264	5.69163341047272
ENSG00000168259	5.40593429561702	5.29856679185007	5.66315931621807
ENSG00000168256	5.83450211345908	5.97106748901782	5.75028527236046
ENSG00000108773	4.35547816576559	3.79660271625465	4.02691975561526
ENSG00000108774	5.19851654006835	5.47839567474586	5.48188294531152
ENSG00000173757	4.58817936010159	4.86769720168675	4.65908422713614
ENSG00000126561	-0.833057413002843	2.71397010633345	0.711118635503963
ENSG00000168610	7.89013921813462	8.2991618235122	7.36785185206764
ENSG00000177469	9.61965792511884	8.92376845892879	9.61579987529296
ENSG00000033627	6.09849608767331	6.04005691561001	6.46175513118828
ENSG00000108784	6.11283334013914	6.2669667990333	5.11059691308682
ENSG00000068120	5.46357496658028	5.12177986087067	5.45277466494203
ENSG00000108788	4.91683437468452	5.07814509719853	5.3709125767049
ENSG00000141699	5.90600897092096	5.71808891471536	5.84741168318091
ENSG00000131462	4.5568089105001	4.44320709857252	4.54184139861012
ENSG00000037042	3.43629853146581	3.44889546399374	2.71320785402947
ENSG00000068137	2.73903368470514	3.29828697644315	3.19923919264349
ENSG00000108797	1.69109926883206	2.30229570784852	2.14531130023613
ENSG00000108799	3.69937810730873	4.10965816907543	4.09015591353978
ENSG00000131475	5.37719824478868	5.49951027828768	5.2591999647446
ENSG00000183978	4.57499447818471	4.88910704627748	4.61190438854181
ENSG00000126581	5.2493856365333	5.10943953158167	5.16693237778428
ENSG00000131467	6.64525298899046	6.68024577589219	6.99509687470624
ENSG00000198863	4.27939479812672	4.31405938515275	4.74856872310812
ENSG00000131469	8.92155890932208	9.17686832970116	9.15969614754232
ENSG00000108828	7.41130443289219	8.29278873516515	8.12345493024422
ENSG00000188554	7.63923960867319	7.61848010659392	7.21624787228945
ENSG00000184988	4.51601537503105	3.83168089600148	3.2938710413552
ENSG00000175906	3.61115460827157	4.89874336351524	3.52381508635085
ENSG00000067596	5.21431993226086	5.40137457101597	5.35463520015719
ENSG00000175832	2.63827420851188	1.23563136655214	5.86835854262747
ENSG00000005102	1.10687816004384	2.0501075671424	3.91612591368664
ENSG00000108861	6.84197091084358	7.11976918036194	7.33745634500107
ENSG00000161647	2.96090570979729	2.29804421121791	2.76473995597605
ENSG00000091947	4.57142933235263	4.51329738672358	4.55748724939007
ENSG00000141349	6.27462828938049	6.01575210301663	5.32726676511818
ENSG00000108840	4.45458958242068	5.01974203464601	5.19570102331299
ENSG00000168591	5.45959599165188	5.35576015580586	5.36766420620915
ENSG00000087152	6.58910977553198	6.58379499471787	6.68114155957109
ENSG00000108312	6.26894027523507	6.20615573324069	6.18473417774076
ENSG00000013306	6.01608089793238	6.12029660941054	5.92625144913016
ENSG00000030582	8.54533579497479	8.86809552200234	8.24638545370414
ENSG00000161682	3.16246859444367	2.63783924069067	3.20807170141043
ENSG00000186566	5.57852555332009	5.65338897360676	5.56040281004417
ENSG00000180340	5.62279909714386	6.17888883375242	4.0303739512422
ENSG00000180329	3.76367945399331	3.98496846147739	4.05769795518948
ENSG00000182963	1.89543664624195	2.42610787712042	3.26204374782467
ENSG00000108883	6.09082706930911	6.18483932189425	6.18282855644815
ENSG00000172992	4.78599268873638	4.28057987691161	4.41860810771436
ENSG00000136448	6.54399771085937	6.67686266703326	6.70900847915604
ENSG00000161714	7.4130434254425	7.38649969875626	6.08932385463496
ENSG00000186834	5.52244789043563	5.06533453987916	5.09094590277543
ENSG00000225190	4.39766170574183	4.23133217566271	4.82996600907169
ENSG00000120071	4.85840911774777	5.01585935370686	5.14496384287797
ENSG00000073969	5.83113599318725	5.80444625942434	5.44478370119691
ENSG00000108433	6.62708490976064	6.27591864297356	6.10207398643233
ENSG00000004897	6.66712803570433	6.36266452455885	6.68584296501091
ENSG00000141279	6.30296574724255	6.54912991709039	6.3964867794029
ENSG00000108424	7.86053928535801	7.8252443809217	7.94443476081952
ENSG00000198933	4.11298184851503	4.26064962954455	3.54671972873348
ENSG00000006025	3.46654700473719	2.55028023510774	2.71251768326722
ENSG00000159111	4.85480371423866	4.80809962406933	5.08165453719099
ENSG00000141295	4.25598397190075	4.15327184181979	3.65759917034628
ENSG00000189120	3.26241909452504	1.08921105863647	4.83088468381123
ENSG00000167182	3.78824486674514	3.66578413704967	3.81009516174886
ENSG00000108439	3.43613526826885	2.5852189220611	1.83354317183151
ENSG00000005243	6.38873890062186	7.04438978289432	4.66896454916578
ENSG00000082641	8.42133481257576	8.69323740389297	8.72516875640581
ENSG00000108468	5.74340664214068	5.75879329239165	5.83465946161444
ENSG00000002919	5.060268607689	5.068007374955	5.08085431829112
ENSG00000173917	4.17677525202947	3.83969987568811	4.72222074079352
ENSG00000120093	3.95547678496127	3.90545165831214	3.63923838383189
ENSG00000182742	2.83043789383437	2.56676010066809	3.20668348124686
ENSG00000120075	2.77944483772525	2.79562947329299	3.83099060221953
ENSG00000108511	4.7228331024128	4.40985537421678	4.91717523932235
ENSG00000260027	4.7507701336699	4.69292032143326	4.96975007814915
ENSG00000120068	4.24360809107961	3.87370235343701	3.97708247744965
ENSG00000170689	5.66253853848776	5.6083998438926	6.09540909813076
ENSG00000272763	1.73650574353775	2.78981452712418	2.55148901718138
ENSG00000244649	1.70885798911936	3.4554882529884	5.16660206849478
ENSG00000159184	3.47207675125105	3.12079971097526	2.79623045380422
ENSG00000136436	5.83029322673819	6.14972677662727	6.15674642249726
ENSG00000159199	5.773630767428	5.53311171678233	5.32479156575671
ENSG00000159202	7.16577234293316	7.05041420332937	7.50307833011408
ENSG00000159210	5.63275750784462	5.48437193450986	5.58423459148323
ENSG00000159217	6.54373113251394	6.36974778366688	7.18568759942806
ENSG00000198740	3.94472986030708	3.96649132230955	3.31999333632716
ENSG00000167085	5.32515784200408	5.53832251475788	5.59741007984937
ENSG00000121067	5.44805458393105	5.48586829898283	5.36337437976105
ENSG00000121073	5.58965774203732	5.48508713374665	5.40707097724215
ENSG00000121104	2.26478344221274	3.17748734944605	2.39979068485261
ENSG00000136504	4.15396282140618	4.0820041153616	4.42504513100283
ENSG00000005884	7.98647025353189	7.53909529233723	8.86838474944112
ENSG00000005882	4.02989473760397	3.92439997217068	3.76377565414044
ENSG00000108819	6.49859990293746	6.09875321602228	6.28221725267821
ENSG00000108821	15.7371172171498	15.4623852090947	13.9547652651836
ENSG00000015532	6.09147168139615	5.44749660090931	6.01051119002414
ENSG00000108826	5.2855750569479	5.23335828005051	5.08743724229396
ENSG00000108829	7.56585093761012	7.21853355124937	7.78943971640267
ENSG00000167107	2.14732278963612	2.80691925686496	1.39580688130605
ENSG00000136444	4.92072338338792	4.69368497804938	4.73546322936086
ENSG00000006282	5.20934930586884	4.749374291837	5.03086514969473
ENSG00000108846	3.49507119393167	3.84253528009522	4.54206120328818
ENSG00000154945	4.70953661629797	5.09818572820391	5.33051519010989
ENSG00000108848	5.85652427726784	5.83515814412009	6.000296408869
ENSG00000141232	4.91252559069925	5.39229464778634	5.34354878512439
ENSG00000008294	7.09853953690573	7.12415136013881	7.06387128036815
ENSG00000239672	5.53126066543694	5.18046083556681	5.35457947313494
ENSG00000243678	4.56098583729588	4.22021649121247	4.07069187635487
ENSG00000011258	4.16171802088975	4.18871321492684	4.1124675157834
ENSG00000011260	4.65547087716146	4.43477665848794	4.9700594680202
ENSG00000141198	3.20931323015437	3.56945423529479	2.95653415436935
ENSG00000166260	4.3889489957084	4.56682279086972	4.46203942111841
ENSG00000166263	3.26013825416239	3.41953060193071	2.99175396392203
ENSG00000166292	2.31461382249174	2.5478852872506	-0.700796663349919
ENSG00000141179	3.45283097117638	3.17755723453678	3.54638802727274
ENSG00000153930	3.79553845866439	3.15823838744835	0.191597271764743
ENSG00000183691	5.49064262880677	4.06899554187371	2.9720904115213
ENSG00000153933	2.16310094642357	1.91545642897261	2.83015860986986
ENSG00000121060	5.32425458131767	4.80163491195425	5.63400409607569
ENSG00000121058	3.68844212414412	4.08951930358264	4.21424357615144
ENSG00000121064	5.1612717243873	5.3161159958186	4.67447299741742
ENSG00000121057	3.54874247808469	3.65565923585454	4.20421358840609
ENSG00000153944	5.51604505612043	5.67056251886105	5.53301574612642
ENSG00000181610	5.1827273151639	5.34665302505176	5.81365721740371
ENSG00000180891	5.6642093756964	5.10846668401051	5.11704154448035
ENSG00000136451	5.45208458193034	5.49808965051877	5.44049736687498
ENSG00000264112	2.64522870049364	1.16366561891384	1.69660416629299
ENSG00000136450	6.29771107542375	6.34101069213765	6.38033433552754
ENSG00000264364	6.09902244758383	5.91702368289918	5.87764267767589
ENSG00000279207	2.96858710370263	2.78277400706188	3.18673911611378
ENSG00000011143	2.5320256912076	2.25559890225701	2.05270374471561
ENSG00000213246	5.30646084709621	5.47659450446936	5.30029577642859
ENSG00000108389	4.7567493614516	5.32900767531357	4.844417615573
ENSG00000108387	3.78758107678707	4.63595938783958	1.94294278780047
ENSG00000108384	3.24392861702949	3.37435569212351	3.38560976850681
ENSG00000175175	4.33469316853601	4.14167228597283	2.40844242583865
ENSG00000108395	4.96710211579646	5.11107069000493	5.23504583039107
ENSG00000182628	4.00631550071457	4.17766504106504	3.83617802343002
ENSG00000167447	5.10633567950497	5.02401720515371	5.29670045211078
ENSG00000175155	5.79402062657273	6.62420712060805	5.49085586236539
ENSG00000108406	5.22923968861838	5.61777092422876	5.27148108133315
ENSG00000141367	9.11146154317187	9.14966898037152	9.16220505377706
ENSG00000141378	4.66690200782131	4.70892776383158	4.97162504597803
ENSG00000062716	7.11028305957561	6.87866915733088	7.48695334141738
ENSG00000108423	3.06571041602276	3.00714310359129	2.80849356796245
ENSG00000108443	4.86423952872629	4.77570188473202	4.91803536809246
ENSG00000189050	3.7524474519003	3.65549312951692	3.90905618921019
ENSG00000068097	4.16780324625887	3.83984702292197	3.93302886591743
ENSG00000261040	3.07942491570328	4.50845623310564	3.02488102213251
ENSG00000170832	5.39525668102647	5.48487624268158	5.27760726919243
ENSG00000062725	6.08122501508725	6.21768956735704	6.20458208358993
ENSG00000170836	4.85964533916446	5.14385904909087	4.50597503694049
ENSG00000141376	3.95672347827864	3.72704996194313	3.50420777364
ENSG00000121068	3.5885658738847	4.26219288353116	4.56348814050356
ENSG00000121075	4.71831066698002	4.45215459617545	2.70664916495997
ENSG00000108506	3.85013715476671	3.5204478218754	3.77386812706354
ENSG00000108510	6.28415965626981	6.42563961603693	6.37824675983795
ENSG00000087995	3.2215185517102	3.51785799543686	3.84161986647988
ENSG00000146872	4.18840108884775	4.04138967341563	4.25796849317612
ENSG00000011028	10.2208865157115	10.1521371434334	9.96763269858551
ENSG00000170921	5.31816640436252	5.27096889140526	6.36101498192411
ENSG00000008283	4.86816256814807	5.13432762624904	4.47800154038469
ENSG00000136485	6.57316215103135	6.15831182703281	6.16185646679788
ENSG00000136463	3.96207562630861	3.86433841676994	3.71208040637095
ENSG00000198909	4.67226036850314	4.98607797651168	4.87032632805355
ENSG00000136490	2.62371829675778	2.15389777660809	3.25428289812742
ENSG00000108588	6.67381025121176	6.42610943583605	6.71931859046655
ENSG00000198231	6.92285865776138	6.7595037951707	6.74822660469291
ENSG00000108592	6.12915562160698	5.90243203211844	6.25688151152416
ENSG00000087191	6.15894953985368	6.13470969244004	6.41752080618178
ENSG00000108604	5.38366539624207	5.34566882167015	5.31070779322702
ENSG00000178607	4.580546543706	4.254418032727	5.28592568204588
ENSG00000136478	7.4651601830379	7.5121789830742	6.55987295007299
ENSG00000108654	8.58389045386018	8.58907681667487	8.5115958761983
ENSG00000258890	3.67631282845727	3.69180377400008	3.33868770567413
ENSG00000108854	6.15770556564396	5.79266490959358	7.5037027837569
ENSG00000214174	1.7978147394156	2.56876823141372	1.41144769249354
ENSG00000120063	6.2240240211495	6.76243867209696	6.89418696674441
ENSG00000108370	1.72134891923154	2.88247919290201	0.974080734733843
ENSG00000168646	5.21555790063699	4.91305956928782	3.16144819043733
ENSG00000154240	3.57898671601799	2.82625162919472	3.4099489609623
ENSG00000154229	4.45195638405506	4.30654669119768	4.65177635748147
ENSG00000198265	6.3999933794264	6.51584346935611	6.12108212202632
ENSG00000197170	5.63484129916392	5.46168773143179	6.22612733783893
ENSG00000154217	3.61625733562519	3.52359889017743	3.4939793504496
ENSG00000130935	4.69649293626954	4.52164416248501	5.05195377146744
ENSG00000171634	6.4933316833841	6.41684052867664	6.25261511477929
ENSG00000182481	5.81506012959503	5.39265641723899	6.05260662045394
ENSG00000278730	3.15819773581792	3.50346271439316	2.4954632754162
ENSG00000196704	5.81039745797794	5.58061713714861	5.33037887150264
ENSG00000141337	3.42939594962844	3.43532636126067	2.44106277948891
ENSG00000070540	7.08099288740234	7.19024715685908	6.81676089882373
ENSG00000108946	7.86271114946898	7.91102644086388	8.23995471251551
ENSG00000141338	3.06466018043285	5.02664687177536	2.81170492096474
ENSG00000125398	2.84025949799099	1.15578290882026	4.88322843064204
ENSG00000133195	4.32595075988613	4.33219838656341	3.85791138300738
ENSG00000166685	5.13626896189554	4.80067521941093	5.23054203477788
ENSG00000133193	4.23338250306863	4.4191970734394	4.6271766440772
ENSG00000141219	4.4251510153854	4.46563922429397	4.54155605536264
ENSG00000179604	1.81998993338976	3.016172936871	3.24956577624637
ENSG00000069188	3.47585966677889	2.62096053072122	4.15145480693617
ENSG00000172809	7.48271630861521	7.90485940871396	7.72192118708478
ENSG00000170412	5.50261739612283	4.41297078342218	4.52265509990085
ENSG00000109062	6.87373080549371	6.7918336368222	5.97743450104618
ENSG00000109065	5.80121976172742	5.35891814025131	5.23183520995062
ENSG00000109066	6.04531314861888	5.7939247026298	5.70975736161347
ENSG00000161513	4.35094778087369	4.41516028677746	3.9938314108693
ENSG00000109089	5.88860708984742	5.41064440441501	6.82226891294812
ENSG00000167862	3.31872853262209	3.59877514349127	4.0334453568899
ENSG00000180901	4.85931127122556	4.89543584003876	5.54344354714793
ENSG00000167863	5.53491032844322	5.95924279261144	5.96882523926673
ENSG00000170190	2.27559269794223	1.82830483717889	2.39049813038275
ENSG00000125449	3.28030293255504	3.53992055386092	3.73207634503191
ENSG00000125458	2.1654423434351	2.10362862405599	2.34508991523957
ENSG00000189159	6.69019276144895	6.27930313123158	7.25276996129476
ENSG00000188612	4.97295767170963	5.14652490069357	5.12686588689653
ENSG00000125450	4.13844366948012	4.04123905853915	3.85258317618597
ENSG00000125447	4.62180007690703	4.72822112571625	4.57693087382466
ENSG00000125445	5.26008440581403	5.40171193063384	5.29542412914537
ENSG00000125457	2.69832677521661	2.4289851706835	2.49944255460616
ENSG00000177885	6.98510519313448	6.91355341427083	7.18740042687679
ENSG00000177728	5.14313356634123	4.97538822284891	5.17916027692727
ENSG00000177303	4.62788393367659	4.59727364036223	4.89024629087975
ENSG00000182173	3.89705253733034	3.97573736012945	4.56604063847047
ENSG00000073350	4.45572866351243	4.86059950903744	4.50611685184616
ENSG00000108469	4.23607406772273	3.94109922871153	3.64448271218498
ENSG00000161526	5.29910903632658	5.57290340971333	6.01810543916535
ENSG00000108479	4.57475359736278	4.47524757065485	4.83996953637426
ENSG00000132475	6.89804852465189	6.64953003398322	7.50515559320885
ENSG00000132478	3.91523648034897	3.79840515892096	4.14240138091349
ENSG00000132471	6.4125925671669	6.88829654500832	6.56917028028045
ENSG00000132481	1.29328147801392	2.4469102851057	3.86613493208183
ENSG00000141569	5.02881437210118	4.49925715467607	4.20403718187586
ENSG00000161533	6.9628455803031	6.43866022953293	6.68453989667259
ENSG00000167881	6.43907686422823	6.43445882895775	6.42780256052544
ENSG00000182473	5.78661173041944	6.03195896706644	5.65383356614031
ENSG00000185262	2.86149936761732	2.88946574668659	3.85478981153972
ENSG00000161542	3.91891621300996	4.20196471071693	4.52234735000642
ENSG00000176170	4.0039787123115	4.05163732096389	6.89829730816887
ENSG00000175931	4.21219278676409	3.91952918056287	4.59017510470211
ENSG00000163597	3.62822234960062	3.68032594066957	3.62576296209982
ENSG00000182534	7.05982444756417	7.31229447645496	7.35008536682476
ENSG00000070495	4.85366022693625	4.47818362454588	5.46473125244363
ENSG00000181038	3.82923364814407	3.85612500367135	3.97796261828298
ENSG00000161547	5.37959496823788	5.41451119784864	5.52063130795327
ENSG00000092931	4.79793266545974	4.99234760596423	4.23164252710026
ENSG00000129657	6.2813999011205	6.06960367172189	6.97700465705695
ENSG00000184640	6.61177899748004	6.66667547056988	7.29280566548207
ENSG00000078687	3.65328244826299	3.25894078607532	3.4719073675766
ENSG00000141524	2.3814694880989	2.0790467370414	2.75675725727438
ENSG00000108639	6.19791239948025	6.14952669396541	5.58726257710805
ENSG00000167900	2.1520823652228	0.408038716529299	1.27901109488975
ENSG00000183077	3.36201132251581	3.12811691147612	3.26602034354635
ENSG00000184557	3.80181676008723	3.75314280501972	3.59019576382869
ENSG00000087157	4.34075795248449	4.06763732011773	4.61861664706065
ENSG00000108669	4.56635270636914	4.84186900903531	4.47811902237307
ENSG00000055483	5.34593623248406	4.22814674827302	5.5635482684046
ENSG00000035862	9.5649344961678	9.50458082931567	8.41289928362145
ENSG00000108679	8.7361455534909	7.56621610218452	7.81504008493304
ENSG00000171302	5.88279713654992	5.84739542981814	6.08341624032152
ENSG00000173918	4.94077864542477	4.18594169569177	4.47593112628221
ENSG00000167280	3.67012496730842	2.92983893424785	3.041335375261
ENSG00000141570	2.97441280197719	3.23126754420356	2.97617758571457
ENSG00000141582	5.51124520678757	5.75910281732104	5.38130662252659
ENSG00000167291	7.13206636262702	6.58974227313211	6.83977183989703
ENSG00000141519	2.54990314612651	1.92785679684693	2.08111884956834
ENSG00000171298	7.32504111130083	6.85559520571204	6.47534603536825
ENSG00000141543	6.26246747745423	5.74477995407747	6.02993415040599
ENSG00000181523	4.10901180133734	4.49620298460269	3.67476516637296
ENSG00000181045	4.21635138546033	4.66444929549401	3.63909542264821
ENSG00000173821	7.16159000150819	7.1099072897012	6.76969241630877
ENSG00000173818	3.89308156710999	3.81739133055257	3.759479860648
ENSG00000171246	2.88073502213742	2.79875510144263	0.0714748862512436
ENSG00000141564	5.5900694188689	5.01300619429805	5.29011940778604
ENSG00000176108	3.98575411697343	3.51117102180489	3.23823213763658
ENSG00000226137	3.1573575083673	3.61367245812023	3.03969410050225
ENSG00000175866	6.10366078345776	6.21567601832011	6.48672324283714
ENSG00000224877	4.47181785997614	4.77028946059023	4.71268476446022
ENSG00000157637	8.47655531123899	7.82139137074925	7.73987174578726
ENSG00000266074	4.22397983634577	3.93609029223479	3.58909399110015
ENSG00000184009	11.1182196254918	10.7517368402869	11.1036496135974
ENSG00000185504	5.55361885579222	5.61554127663558	5.09819836880601
ENSG00000182446	7.63320552306795	7.59945165353576	7.47717886081925
ENSG00000182612	4.6869860401076	5.70909385415919	2.43471205638907
ENSG00000204237	3.48954273095953	3.63784229898905	3.10476738764709
ENSG00000185298	4.22901005533143	4.02951277942046	4.38038150004019
ENSG00000214087	4.22116695392167	4.5143531422975	4.74688770715947
ENSG00000185359	5.89055231891808	5.6307939336481	6.01090536128621
ENSG00000262814	3.07083206891188	2.72901056964631	2.78235484816972
ENSG00000225663	5.69723478903358	6.18046271301724	6.00206257698529
ENSG00000185624	10.5392239629014	10.0264094019652	10.3330336155225
ENSG00000141522	6.39355316544991	6.6230042733862	6.89161764798151
ENSG00000183684	4.37972830763334	4.31856983434484	4.70770532762518
ENSG00000141552	5.5719114741779	5.57390859422887	5.7100887505425
ENSG00000185813	5.59262595902179	6.47434993648762	4.7134137606764
ENSG00000187531	3.59631306142143	3.67823964662727	4.58247703162957
ENSG00000197063	5.84705412731461	6.15675795704751	6.2312011679394
ENSG00000265688	3.66721852441007	3.26661900601987	2.50641915767079
ENSG00000183010	7.83028135245819	7.21010633802794	6.68496318867117
ENSG00000169696	4.33458216150531	4.49327582825049	4.10601620225391
ENSG00000169689	3.2399733664923	3.25106889168917	4.02140530389393
ENSG00000169683	2.87581022954916	3.10238541623213	2.70747523965987
ENSG00000169750	3.15556939702522	3.74300489961703	3.8529896074942
ENSG00000169738	4.36276695261544	4.61792889643859	3.68166241677439
ENSG00000169733	4.5818110009842	4.44675708867595	4.9980745034782
ENSG00000169727	5.96417897495386	5.93524174944042	5.90519129261507
ENSG00000169718	5.66198873403023	5.07572956651725	5.20354453890534
ENSG00000169710	8.56215153557124	9.17873771615055	7.83168613480145
ENSG00000176155	3.74840051819009	3.6712218796026	3.39763070958383
ENSG00000141526	5.01245432222668	7.10212124480558	5.69362228462419
ENSG00000141551	6.66443426958525	6.47348496855747	6.78957793468319
ENSG00000181396	4.31095181667957	4.22667506362822	4.10027753524811
ENSG00000169660	2.80114891148949	2.30844726098914	1.79046994902298
ENSG00000178927	5.19438465551173	4.96984193715421	5.28213312663554
ENSG00000141562	4.845851242257	4.82696194262681	4.94184665976616
ENSG00000141568	5.49864116109446	5.57754174444508	5.59613062051782
ENSG00000141580	5.65174586701344	5.73402640545808	5.9637080707456
ENSG00000141542	3.11235629496855	2.93431793794793	2.23772420680764
ENSG00000141560	3.23237456759264	3.47334133980231	3.48039213773398
ENSG00000141556	4.78547877091697	5.13900777285216	4.70996531960637
ENSG00000176845	6.10236186066419	5.2742631675334	6.33570126745908
ENSG00000261888	3.01770992512623	3.08439210607099	2.73314131404136
ENSG00000101557	6.95568164658434	6.8912622751455	7.05853741825433
ENSG00000079134	3.26624458153202	3.61116147805278	3.92370161486998
ENSG00000158270	2.88519829077275	2.50627272876063	-1.17366437940977
ENSG00000176890	2.67322415237186	2.02903284488361	1.50560220908447
ENSG00000132199	2.55113909682181	3.25045701935674	2.2763544741686
ENSG00000176105	5.08305861507277	5.10496224065659	5.57872765798674
ENSG00000101574	2.47460824088873	2.72328684766544	2.92350079254083
ENSG00000101596	5.29248176244338	5.18039170189568	5.1520646803314
ENSG00000101577	5.67003398803666	5.94841881749923	5.56974667080951
ENSG00000101608	7.55519094235774	7.61570432676958	7.97868643724228
ENSG00000118680	7.80554269488603	8.14391185958875	8.820989394739
ENSG00000177426	5.5402913637788	6.32869551460065	6.66328824893074
ENSG00000263753	4.80203934684233	4.11780708184989	3.22099955977767
ENSG00000198081	3.34738148730012	3.7126725105857	3.60303018958732
ENSG00000101680	4.62954293923992	6.39579637047235	4.35914802964444
ENSG00000173482	4.9863787912495	6.48674613972296	6.13968056420994
ENSG00000206418	4.58182662573681	4.81510427206015	4.94332201503115
ENSG00000168502	4.70009674577513	4.12317975540195	4.77746803077531
ENSG00000101745	4.42115708274747	5.25863057139623	5.00700752803224
ENSG00000128791	7.37837191964377	8.54525549378022	6.74886734354865
ENSG00000017797	6.63895884457785	7.38815926023038	6.51151175420898
ENSG00000154845	5.72946577147447	5.75898500624118	6.28209010787463
ENSG00000168461	5.55017340045451	6.55658798732689	6.61060940919283
ENSG00000101558	6.14268285328739	6.55177419031329	6.81094362187941
ENSG00000154856	7.221500966522	7.11458181264745	3.91389246642316
ENSG00000134265	5.83021827761048	5.72331259906496	6.07340709140495
ENSG00000255112	4.96910203801657	5.57168953092795	5.49198299837241
ENSG00000154889	3.27467275408082	3.38692795878923	2.97568915240926
ENSG00000141401	2.11389424227579	4.79037435999242	3.86846688447972
ENSG00000176014	8.09528403463165	7.33883903368695	8.27365125553986
ENSG00000141385	4.87736844581613	4.86936659824848	4.92495879717308
ENSG00000134278	4.96354683960209	4.47953601332014	5.48431531817528
ENSG00000128789	4.39383277467214	4.81903300669288	4.70619387587728
ENSG00000101624	2.68305977051913	2.78258226309793	2.84811419576336
ENSG00000175354	3.45748867053852	3.32083840243514	3.70094722917112
ENSG00000085415	5.16360401621057	5.17569164278456	5.54275246148848
ENSG00000101639	4.23747478434804	4.59515005743509	4.3526583199137
ENSG00000168675	5.66174525922484	7.2047218943286	5.00723500489216
ENSG00000177150	4.04782281262164	4.55155640906028	4.78623747460272
ENSG00000101654	6.15110039526631	6.19178381320811	5.87511500522035
ENSG00000067900	6.14603707416919	6.02819066482244	6.99086229091581
ENSG00000141449	5.12603488619061	6.26907209647419	3.59956205013705
ENSG00000141446	4.39184569294721	4.19045424749048	4.74811936110875
ENSG00000167088	4.5959549649154	4.5229468060482	4.72298220393278
ENSG00000158201	2.77020087952946	2.3248846819099	3.65267481142519
ENSG00000101752	6.72835068620587	6.31904377096412	6.70902520366062
ENSG00000266010	2.95378500329509	2.45731626823924	2.04064288370397
ENSG00000141448	6.21138789317542	5.84692137902395	6.38606581349876
ENSG00000101773	3.45777044896898	3.97621628704974	4.15012391050726
ENSG00000134490	2.98157753831757	2.92027348358734	3.09184838454511
ENSG00000101782	6.21367232459879	6.56557715322121	6.80231347616198
ENSG00000141452	3.77037937388566	4.20348534888266	4.41779915580842
ENSG00000141458	6.03708439713324	6.26624835801506	6.41706546512397
ENSG00000154065	0.862321999952473	3.30702158799912	2.48402968878831
ENSG00000053747	2.67908777381977	5.33454066837297	5.04582457567576
ENSG00000168234	1.79561231474143	2.42901198282963	3.4327540236475
ENSG00000141447	4.16636389358526	4.76023587823393	3.95232771030818
ENSG00000154059	5.53574331883021	5.4469648011874	5.08250748843382
ENSG00000198795	4.54326009846378	4.24210338062443	3.99553226916247
ENSG00000141380	6.82073503613815	6.87275593832143	7.00615662279954
ENSG00000134504	3.65075937703769	3.59463929859699	3.90561225651404
ENSG00000170558	8.86112789866416	8.96846770473199	8.90422468398996
ENSG00000134762	5.88242059425841	5.81031130861858	6.57356492537513
ENSG00000134755	1.78639874043204	2.92339828606551	2.56665660925071
ENSG00000046604	6.319741330387	6.86102925056483	7.35794896294746
ENSG00000118276	2.40107276198617	3.62157399679037	3.93832249066614
ENSG00000153339	5.28380846182356	5.74184209619177	5.48292514805315
ENSG00000134769	0.734671178540618	4.18580450006826	0.322371775504803
ENSG00000166974	5.7952848334562	5.57158082843271	4.85061618860635
ENSG00000186812	3.92115357831442	3.92991740444285	3.49238008697076
ENSG00000186814	3.56616470466235	3.86992500836698	3.61571896615869
ENSG00000257267	5.03664855191887	5.26269240201351	5.53321889222629
ENSG00000172466	6.14378629472351	6.12674967136664	6.4922294304333
ENSG00000153391	2.16088484685096	2.18545889291196	2.98766687675196
ENSG00000141429	8.3768689410943	7.95299907595633	8.06784296764843
ENSG00000141428	3.36665087878929	3.50649936854209	3.64848920984934
ENSG00000141425	5.6368888711459	5.75750300322764	5.54395965539517
ENSG00000141424	7.91559563603468	7.85122661365964	7.60947740606225
ENSG00000134759	6.83714990709633	6.70271792847841	6.45730422817908
ENSG00000075643	2.90686196756431	3.8361421803869	1.62786991372554
ENSG00000134775	5.15779614144704	4.18076261783995	4.83285456266043
ENSG00000134779	6.91056308422044	6.36088660408555	6.81826269047756
ENSG00000150477	2.45311343408358	1.57110841879334	1.71386810408807
ENSG00000078142	5.01445319923006	5.54671898060051	5.57675962903714
ENSG00000152217	4.97722745846685	5.29588965490621	4.23092671302914
ENSG00000141469	2.74255907553711	0.569430903009947	0.609899233345115
